Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
855,Exist13,0,0,0.09,5,5.2,0,0,0,0,0,0
856,Exist13,0,0,0.09,5,30,0,0,0,0,0,0
857,Exist13,0,0,0.09,7.5,5.2,0,0,0,0,0,0
858,Exist13,0,0,0.09,7.5,30,0,0,0,0,0,0
859,Exist13,0,0,0.09,10,5.2,0,0,0,0,0,0
860,Exist13,0,0,0.09,10,30,0,0,0,0,0,0
861,Exist13,0,0,0.09,12,5.2,0,0,0,0,0,0
862,Exist13,0,0,0.09,12,30,0,0,0,0,0,0
863,Exist13,0,0,0.09,14,5.2,0,0,0,0,0,0
864,Exist13,0,0,0.09,14,30,0,0,0,0,0,0
865,Exist13,0,0,0.09,15,5.2,0,0,0,0,0,0
866,Exist13,0,0,0.09,15,30,0,0,0,0,0,0
867,Exist13,0,0,0.09,18,5.2,0,0,0,0,0,0
868,Exist13,0,0,0.09,18,30,0,0,0,0,0,0
869,Exist13,0,0,0.123,5,5.2,0,0,0,0,0,0
870,Exist13,0,0,0.123,5,30,0,0,0,0,0,0
871,Exist13,0,0,0.123,7.5,5.2,0,0,0,0,0,0
872,Exist13,0,0,0.123,7.5,30,0,0,0,0,0,0
873,Exist13,0,0,0.123,10,5.2,0,0,0,0,0,0
874,Exist13,0,0,0.123,10,30,0,0,0,0,0,0
875,Exist13,0,0,0.123,12,5.2,0,0,0,0,0,0
876,Exist13,0,0,0.123,12,30,0,0,0,0,0,0
877,Exist13,0,0,0.123,14,5.2,0,0,0,0,0,0
878,Exist13,0,0,0.123,14,30,0,0,0,0,0,0
879,Exist13,0,0,0.123,15,5.2,0,0,0,0,0,0
880,Exist13,0,0,0.123,15,30,0,0,0,0,0,0
881,Exist13,0,0,0.123,18,5.2,0,0,0,0,0,0
882,Exist13,0,0,0.123,18,30,0,0,0,0,0,0
883,Exist13,0,0,0.081,5,5.2,0,0,0,0,0,0
884,Exist13,0,0,0.081,5,30,0,0,0,0,0,0
885,Exist13,0,0,0.081,7.5,5.2,0,0,0,0,0,0
886,Exist13,0,0,0.081,7.5,30,0,0,0,0,0,0
887,Exist13,0,0,0.081,10,5.2,0,0,0,0,0,0
888,Exist13,0,0,0.081,10,30,0,0,0,0,0,0
889,Exist13,0,0,0.081,12,5.2,0,0,0,0,0,0
890,Exist13,0,0,0.081,12,30,0,0,0,0,0,0
891,Exist13,0,0,0.081,14,5.2,0,0,0,0,0,0
892,Exist13,0,0,0.081,14,30,0,0,0,0,0,0
893,Exist13,0,0,0.081,15,5.2,0,0,0,0,0,0
894,Exist13,0,0,0.081,15,30,0,0,0,0,0,0
895,Exist13,0,0,0.081,18,5.2,0,0,0,0,0,0
896,Exist13,0,0,0.081,18,30,0,0,0,0,0,0
897,Exist13,0,0,0.063,5,5.2,0,0,0,0,0,0
898,Exist13,0,0,0.063,5,30,0,0,0,0,0,0
899,Exist13,0,0,0.063,7.5,5.2,0,0,0,0,0,0
900,Exist13,0,0,0.063,7.5,30,0,0,0,0,0,0
901,Exist13,0,0,0.063,10,5.2,0,0,0,0,0,0
902,Exist13,0,0,0.063,10,30,0,0,0,0,0,0
903,Exist13,0,0,0.063,12,5.2,0,0,0,0,0,0
904,Exist13,0,0,0.063,12,30,0,0,0,0,0,0
905,Exist13,0,0,0.063,14,5.2,0,0,0,0,0,0
906,Exist13,0,0,0.063,14,30,0,0,0,0,0,0
907,Exist13,0,0,0.063,15,5.2,0,0,0,0,0,0
908,Exist13,0,0,0.063,15,30,0,0,0,0,0,0
909,Exist13,0,0,0.063,18,5.2,0,0,0,0,0,0
910,Exist13,0,0,0.063,18,30,0,0,0,0,0,0
911,Exist14,0,0,0.15,5,5.2,0,0,0,0,0,0
912,Exist14,0,0,0.15,5,30,0,0,0,0,0,0
913,Exist14,0,0,0.15,7.5,5.2,0,0,0,0,0,0
914,Exist14,0,0,0.15,7.5,30,0,0,0,0,0,0
915,Exist14,0,0,0.15,10,5.2,0,0,0,0,0,0
916,Exist14,0,0,0.15,10,30,0,0,0,0,0,0
917,Exist14,0,0,0.15,12,5.2,0,0,0,0,0,0
918,Exist14,0,0,0.15,12,30,0,0,0,0,0,0
919,Exist14,0,0,0.15,14,5.2,0,0,0,0,0,0
920,Exist14,0,0,0.15,14,30,0,0,0,0,0,0
921,Exist14,0,0,0.15,15,5.2,0,0,0,0,0,0
922,Exist14,0,0,0.15,15,30,0,0,0,0,0,0
923,Exist14,0,0,0.15,18,5.2,0,0,0,0,0,0
924,Exist14,0,0,0.15,18,30,0,0,0,0,0,0
925,Exist14,0,0,0.09,5,5.2,0,0,0,0,0,0
926,Exist14,0,0,0.09,5,30,0,0,0,0,0,0
927,Exist14,0,0,0.09,7.5,5.2,0,0,0,0,0,0
928,Exist14,0,0,0.09,7.5,30,0,0,0,0,0,0
929,Exist14,0,0,0.09,10,5.2,0,0,0,0,0,0
930,Exist14,0,0,0.09,10,30,0,0,0,0,0,0
931,Exist14,0,0,0.09,12,5.2,0,0,0,0,0,0
932,Exist14,0,0,0.09,12,30,0,0,0,0,0,0
933,Exist14,0,0,0.09,14,5.2,0,0,0,0,0,0
934,Exist14,0,0,0.09,14,30,0,0,0,0,0,0
935,Exist14,0,0,0.09,15,5.2,0,0,0,0,0,0
936,Exist14,0,0,0.09,15,30,0,0,0,0,0,0
937,Exist14,0,0,0.09,18,5.2,0,0,0,0,0,0
938,Exist14,0,0,0.09,18,30,0,0,0,0,0,0
939,Exist14,0,0,0.123,5,5.2,0,0,0,0,0,0
940,Exist14,0,0,0.123,5,30,0,0,0,0,0,0
941,Exist14,0,0,0.123,7.5,5.2,0,0,0,0,0,0
942,Exist14,0,0,0.123,7.5,30,0,0,0,0,0,0
943,Exist14,0,0,0.123,10,5.2,0,0,0,0,0,0
944,Exist14,0,0,0.123,10,30,0,0,0,0,0,0
945,Exist14,0,0,0.123,12,5.2,0,0,0,0,0,0
946,Exist14,0,0,0.123,12,30,0,0,0,0,0,0
947,Exist14,0,0,0.123,14,5.2,0,0,0,0,0,0
948,Exist14,0,0,0.123,14,30,0,0,0,0,0,0
949,Exist14,0,0,0.123,15,5.2,0,0,0,0,0,0
950,Exist14,0,0,0.123,15,30,0,0,0,0,0,0
951,Exist14,0,0,0.123,18,5.2,0,0,0,0,0,0
952,Exist14,0,0,0.123,18,30,0,0,0,0,0,0
953,Exist14,0,0,0.081,5,5.2,0,0,0,0,0,0
954,Exist14,0,0,0.081,5,30,0,0,0,0,0,0
955,Exist14,0,0,0.081,7.5,5.2,0,0,0,0,0,0
956,Exist14,0,0,0.081,7.5,30,0,0,0,0,0,0
957,Exist14,0,0,0.081,10,5.2,0,0,0,0,0,0
958,Exist14,0,0,0.081,10,30,0,0,0,0,0,0
959,Exist14,0,0,0.081,12,5.2,0,0,0,0,0,0
960,Exist14,0,0,0.081,12,30,0,0,0,0,0,0
961,Exist14,0,0,0.081,14,5.2,0,0,0,0,0,0
962,Exist14,0,0,0.081,14,30,0,0,0,0,0,0
963,Exist14,0,0,0.081,15,5.2,0,0,0,0,0,0
964,Exist14,0,0,0.081,15,30,0,0,0,0,0,0
965,Exist14,0,0,0.081,18,5.2,0,0,0,0,0,0
966,Exist14,0,0,0.081,18,30,0,0,0,0,0,0
967,Exist14,0,0,0.063,5,5.2,0,0,0,0,0,0
968,Exist14,0,0,0.063,5,30,0,0,0,0,0,0
969,Exist14,0,0,0.063,7.5,5.2,0,0,0,0,0,0
970,Exist14,0,0,0.063,7.5,30,0,0,0,0,0,0
971,Exist14,0,0,0.063,10,5.2,0,0,0,0,0,0
972,Exist14,0,0,0.063,10,30,0,0,0,0,0,0
973,Exist14,0,0,0.063,12,5.2,0,0,0,0,0,0
974,Exist14,0,0,0.063,12,30,0,0,0,0,0,0
975,Exist14,0,0,0.063,14,5.2,0,0,0,0,0,0
976,Exist14,0,0,0.063,14,30,0,0,0,0,0,0
977,Exist14,0,0,0.063,15,5.2,0,0,0,0,0,0
978,Exist14,0,0,0.063,15,30,0,0,0,0,0,0
979,Exist14,0,0,0.063,18,5.2,0,0,0,0,0,0
980,Exist14,0,0,0.063,18,30,0,0,0,0,0,0
981,Exist15,0,0,0.15,5,5.2,0,0,0,0,0,0
982,Exist15,0,0,0.15,5,30,0,0,0,0,0,0
983,Exist15,0,0,0.15,7.5,5.2,0,0,0,0,0,0
984,Exist15,0,0,0.15,7.5,30,0,0,0,0,0,0
985,Exist15,0,0,0.15,10,5.2,0,0,0,0,0,0
986,Exist15,0,0,0.15,10,30,0,0,0,0,0,0
987,Exist15,0,0,0.15,12,5.2,0,0,0,0,0,0
988,Exist15,0,0,0.15,12,30,0,0,0,0,0,0
989,Exist15,0,0,0.15,14,5.2,0,0,0,0,0,0
990,Exist15,0,0,0.15,14,30,0,0,0,0,0,0
991,Exist15,0,0,0.15,15,5.2,0,0,0,0,0,0
992,Exist15,0,0,0.15,15,30,0,0,0,0,0,0
993,Exist15,0,0,0.15,18,5.2,0,0,0,0,0,0
994,Exist15,0,0,0.15,18,30,0,0,0,0,0,0
995,Exist15,0,0,0.09,5,5.2,0,0,0,0,0,0
996,Exist15,0,0,0.09,5,30,0,0,0,0,0,0
997,Exist15,0,0,0.09,7.5,5.2,0,0,0,0,0,0
998,Exist15,0,0,0.09,7.5,30,0,0,0,0,0,0
999,Exist15,0,0,0.09,10,5.2,0,0,0,0,0,0
1000,Exist15,0,0,0.09,10,30,0,0,0,0,0,0
1001,Exist15,0,0,0.09,12,5.2,0,0,0,0,0,0
1002,Exist15,0,0,0.09,12,30,0,0,0,0,0,0
1003,Exist15,0,0,0.09,14,5.2,0,0,0,0,0,0
1004,Exist15,0,0,0.09,14,30,0,0,0,0,0,0
1005,Exist15,0,0,0.09,15,5.2,0,0,0,0,0,0
1006,Exist15,0,0,0.09,15,30,0,0,0,0,0,0
1007,Exist15,0,0,0.09,18,5.2,0,0,0,0,0,0
1008,Exist15,0,0,0.09,18,30,0,0,0,0,0,0
1009,Exist15,0,0,0.123,5,5.2,0,0,0,0,0,0
1010,Exist15,0,0,0.123,5,30,0,0,0,0,0,0
1011,Exist15,0,0,0.123,7.5,5.2,0,0,0,0,0,0
1012,Exist15,0,0,0.123,7.5,30,0,0,0,0,0,0
1013,Exist15,0,0,0.123,10,5.2,0,0,0,0,0,0
1014,Exist15,0,0,0.123,10,30,0,0,0,0,0,0
1015,Exist15,0,0,0.123,12,5.2,0,0,0,0,0,0
1016,Exist15,0,0,0.123,12,30,0,0,0,0,0,0
1017,Exist15,0,0,0.123,14,5.2,0,0,0,0,0,0
1018,Exist15,0,0,0.123,14,30,0,0,0,0,0,0
1019,Exist15,0,0,0.123,15,5.2,0,0,0,0,0,0
1020,Exist15,0,0,0.123,15,30,0,0,0,0,0,0
1021,Exist15,0,0,0.123,18,5.2,0,0,0,0,0,0
1022,Exist15,0,0,0.123,18,30,0,0,0,0,0,0
1023,Exist15,0,0,0.081,5,5.2,0,0,0,0,0,0
1024,Exist15,0,0,0.081,5,30,0,0,0,0,0,0
1025,Exist15,0,0,0.081,7.5,5.2,0,0,0,0,0,0
1026,Exist15,0,0,0.081,7.5,30,0,0,0,0,0,0
1027,Exist15,0,0,0.081,10,5.2,0,0,0,0,0,0
1028,Exist15,0,0,0.081,10,30,0,0,0,0,0,0
1029,Exist15,0,0,0.081,12,5.2,0,0,0,0,0,0
1030,Exist15,0,0,0.081,12,30,0,0,0,0,0,0
1031,Exist15,0,0,0.081,14,5.2,0,0,0,0,0,0
1032,Exist15,0,0,0.081,14,30,0,0,0,0,0,0
1033,Exist15,0,0,0.081,15,5.2,0,0,0,0,0,0
1034,Exist15,0,0,0.081,15,30,0,0,0,0,0,0
1035,Exist15,0,0,0.081,18,5.2,0,0,0,0,0,0
1036,Exist15,0,0,0.081,18,30,0,0,0,0,0,0
1037,Exist15,0,0,0.063,5,5.2,0,0,0,0,0,0
1038,Exist15,0,0,0.063,5,30,0,0,0,0,0,0
1039,Exist15,0,0,0.063,7.5,5.2,0,0,0,0,0,0
1040,Exist15,0,0,0.063,7.5,30,0,0,0,0,0,0
1041,Exist15,0,0,0.063,10,5.2,0,0,0,0,0,0
1042,Exist15,0,0,0.063,10,30,0,0,0,0,0,0
1043,Exist15,0,0,0.063,12,5.2,0,0,0,0,0,0
1044,Exist15,0,0,0.063,12,30,0,0,0,0,0,0
1045,Exist15,0,0,0.063,14,5.2,0,0,0,0,0,0
1046,Exist15,0,0,0.063,14,30,0,0,0,0,0,0
1047,Exist15,0,0,0.063,15,5.2,0,0,0,0,0,0
1048,Exist15,0,0,0.063,15,30,0,0,0,0,0,0
1049,Exist15,0,0,0.063,18,5.2,0,0,0,0,0,0
1050,Exist15,0,0,0.063,18,30,0,0,0,0,0,0
1051,Exist16,0,0,0.15,5,5.2,0,0,0,0,0,0
1052,Exist16,0,0,0.15,5,30,0,0,0,0,0,0
1053,Exist16,0,0,0.15,7.5,5.2,0,0,0,0,0,0
1054,Exist16,0,0,0.15,7.5,30,0,0,0,0,0,0
1055,Exist16,0,0,0.15,10,5.2,0,0,0,0,0,0
1056,Exist16,0,0,0.15,10,30,0,0,0,0,0,0
1057,Exist16,0,0,0.15,12,5.2,0,0,0,0,0,0
1058,Exist16,0,0,0.15,12,30,0,0,0,0,0,0
1059,Exist16,0,0,0.15,14,5.2,0,0,0,0,0,0
1060,Exist16,0,0,0.15,14,30,0,0,0,0,0,0
1061,Exist16,0,0,0.15,15,5.2,0,0,0,0,0,0
1062,Exist16,0,0,0.15,15,30,0,0,0,0,0,0
1063,Exist16,0,0,0.15,18,5.2,0,0,0,0,0,0
1064,Exist16,0,0,0.15,18,30,0,0,0,0,0,0
1065,Exist16,0,0,0.09,5,5.2,0,0,0,0,0,0
1066,Exist16,0,0,0.09,5,30,0,0,0,0,0,0
1067,Exist16,0,0,0.09,7.5,5.2,0,0,0,0,0,0
1068,Exist16,0,0,0.09,7.5,30,0,0,0,0,0,0
1069,Exist16,0,0,0.09,10,5.2,0,0,0,0,0,0
1070,Exist16,0,0,0.09,10,30,0,0,0,0,0,0
1071,Exist16,0,0,0.09,12,5.2,0,0,0,0,0,0
1072,Exist16,0,0,0.09,12,30,0,0,0,0,0,0
1073,Exist16,0,0,0.09,14,5.2,0,0,0,0,0,0
1074,Exist16,0,0,0.09,14,30,0,0,0,0,0,0
1075,Exist16,0,0,0.09,15,5.2,0,0,0,0,0,0
1076,Exist16,0,0,0.09,15,30,0,0,0,0,0,0
1077,Exist16,0,0,0.09,18,5.2,0,0,0,0,0,0
1078,Exist16,0,0,0.09,18,30,0,0,0,0,0,0
1079,Exist16,0,0,0.123,5,5.2,0,0,0,0,0,0
1080,Exist16,0,0,0.123,5,30,0,0,0,0,0,0
1081,Exist16,0,0,0.123,7.5,5.2,0,0,0,0,0,0
1082,Exist16,0,0,0.123,7.5,30,0,0,0,0,0,0
1083,Exist16,0,0,0.123,10,5.2,0,0,0,0,0,0
1084,Exist16,0,0,0.123,10,30,0,0,0,0,0,0
1085,Exist16,0,0,0.123,12,5.2,0,0,0,0,0,0
1086,Exist16,0,0,0.123,12,30,0,0,0,0,0,0
1087,Exist16,0,0,0.123,14,5.2,0,0,0,0,0,0
1088,Exist16,0,0,0.123,14,30,0,0,0,0,0,0
1089,Exist16,0,0,0.123,15,5.2,0,0,0,0,0,0
1090,Exist16,0,0,0.123,15,30,0,0,0,0,0,0
1091,Exist16,0,0,0.123,18,5.2,0,0,0,0,0,0
1092,Exist16,0,0,0.123,18,30,0,0,0,0,0,0
1093,Exist16,0,0,0.081,5,5.2,0,0,0,0,0,0
1094,Exist16,0,0,0.081,5,30,0,0,0,0,0,0
1095,Exist16,0,0,0.081,7.5,5.2,0,0,0,0,0,0
1096,Exist16,0,0,0.081,7.5,30,0,0,0,0,0,0
1097,Exist16,0,0,0.081,10,5.2,0,0,0,0,0,0
1098,Exist16,0,0,0.081,10,30,0,0,0,0,0,0
1099,Exist16,0,0,0.081,12,5.2,0,0,0,0,0,0
1100,Exist16,0,0,0.081,12,30,0,0,0,0,0,0
1101,Exist16,0,0,0.081,14,5.2,0,0,0,0,0,0
1102,Exist16,0,0,0.081,14,30,0,0,0,0,0,0
1103,Exist16,0,0,0.081,15,5.2,0,0,0,0,0,0
1104,Exist16,0,0,0.081,15,30,0,0,0,0,0,0
1105,Exist16,0,0,0.081,18,5.2,0,0,0,0,0,0
1106,Exist16,0,0,0.081,18,30,0,0,0,0,0,0
1107,Exist16,0,0,0.063,5,5.2,0,0,0,0,0,0
1108,Exist16,0,0,0.063,5,30,0,0,0,0,0,0
1109,Exist16,0,0,0.063,7.5,5.2,0,0,0,0,0,0
1110,Exist16,0,0,0.063,7.5,30,0,0,0,0,0,0
1111,Exist16,0,0,0.063,10,5.2,0,0,0,0,0,0
1112,Exist16,0,0,0.063,10,30,0,0,0,0,0,0
1113,Exist16,0,0,0.063,12,5.2,0,0,0,0,0,0
1114,Exist16,0,0,0.063,12,30,0,0,0,0,0,0
1115,Exist16,0,0,0.063,14,5.2,0,0,0,0,0,0
1116,Exist16,0,0,0.063,14,30,0,0,0,0,0,0
1117,Exist16,0,0,0.063,15,5.2,0,0,0,0,0,0
1118,Exist16,0,0,0.063,15,30,0,0,0,0,0,0
1119,Exist16,0,0,0.063,18,5.2,0,0,0,0,0,0
1120,Exist16,0,0,0.063,18,30,0,0,0,0,0,0
1121,Exist17,0,0,0.15,5,5.2,0,0,0,0,0,0
1122,Exist17,0,0,0.15,5,30,0,0,0,0,0,0
1123,Exist17,0,0,0.15,7.5,5.2,0,0,0,0,0,0
1124,Exist17,0,0,0.15,7.5,30,0,0,0,0,0,0
1125,Exist17,0,0,0.15,10,5.2,0,0,0,0,0,0
1126,Exist17,0,0,0.15,10,30,0,0,0,0,0,0
1127,Exist17,0,0,0.15,12,5.2,0,0,0,0,0,0
1128,Exist17,0,0,0.15,12,30,0,0,0,0,0,0
1129,Exist17,0,0,0.15,14,5.2,0,0,0,0,0,0
1130,Exist17,0,0,0.15,14,30,0,0,0,0,0,0
1131,Exist17,0,0,0.15,15,5.2,0,0,0,0,0,0
1132,Exist17,0,0,0.15,15,30,0,0,0,0,0,0
1133,Exist17,0,0,0.15,18,5.2,0,0,0,0,0,0
1134,Exist17,0,0,0.15,18,30,0,0,0,0,0,0
1135,Exist17,0,0,0.09,5,5.2,0,0,0,0,0,0
1136,Exist17,0,0,0.09,5,30,0,0,0,0,0,0
1137,Exist17,0,0,0.09,7.5,5.2,0,0,0,0,0,0
1138,Exist17,0,0,0.09,7.5,30,0,0,0,0,0,0
1139,Exist17,0,0,0.09,10,5.2,0,0,0,0,0,0
1140,Exist17,0,0,0.09,10,30,0,0,0,0,0,0
1141,Exist17,0,0,0.09,12,5.2,0,0,0,0,0,0
1142,Exist17,0,0,0.09,12,30,0,0,0,0,0,0
1143,Exist17,0,0,0.09,14,5.2,0,0,0,0,0,0
1144,Exist17,0,0,0.09,14,30,0,0,0,0,0,0
1145,Exist17,0,0,0.09,15,5.2,0,0,0,0,0,0
1146,Exist17,0,0,0.09,15,30,0,0,0,0,0,0
1147,Exist17,0,0,0.09,18,5.2,0,0,0,0,0,0
1148,Exist17,0,0,0.09,18,30,0,0,0,0,0,0
1149,Exist17,0,0,0.123,5,5.2,0,0,0,0,0,0
1150,Exist17,0,0,0.123,5,30,0,0,0,0,0,0
1151,Exist17,0,0,0.123,7.5,5.2,0,0,0,0,0,0
1152,Exist17,0,0,0.123,7.5,30,0,0,0,0,0,0
1153,Exist17,0,0,0.123,10,5.2,0,0,0,0,0,0
1154,Exist17,0,0,0.123,10,30,0,0,0,0,0,0
1155,Exist17,0,0,0.123,12,5.2,0,0,0,0,0,0
1156,Exist17,0,0,0.123,12,30,0,0,0,0,0,0
1157,Exist17,0,0,0.123,14,5.2,0,0,0,0,0,0
1158,Exist17,0,0,0.123,14,30,0,0,0,0,0,0
1159,Exist17,0,0,0.123,15,5.2,0,0,0,0,0,0
1160,Exist17,0,0,0.123,15,30,0,0,0,0,0,0
1161,Exist17,0,0,0.123,18,5.2,0,0,0,0,0,0
1162,Exist17,0,0,0.123,18,30,0,0,0,0,0,0
1163,Exist17,0,0,0.081,5,5.2,0,0,0,0,0,0
1164,Exist17,0,0,0.081,5,30,0,0,0,0,0,0
1165,Exist17,0,0,0.081,7.5,5.2,0,0,0,0,0,0
1166,Exist17,0,0,0.081,7.5,30,0,0,0,0,0,0
1167,Exist17,0,0,0.081,10,5.2,0,0,0,0,0,0
1168,Exist17,0,0,0.081,10,30,0,0,0,0,0,0
1169,Exist17,0,0,0.081,12,5.2,0,0,0,0,0,0
1170,Exist17,0,0,0.081,12,30,0,0,0,0,0,0
1171,Exist17,0,0,0.081,14,5.2,0,0,0,0,0,0
1172,Exist17,0,0,0.081,14,30,0,0,0,0,0,0
1173,Exist17,0,0,0.081,15,5.2,0,0,0,0,0,0
1174,Exist17,0,0,0.081,15,30,0,0,0,0,0,0
1175,Exist17,0,0,0.081,18,5.2,0,0,0,0,0,0
1176,Exist17,0,0,0.081,18,30,0,0,0,0,0,0
1177,Exist17,0,0,0.063,5,5.2,0,0,0,0,0,0
1178,Exist17,0,0,0.063,5,30,0,0,0,0,0,0
1179,Exist17,0,0,0.063,7.5,5.2,0,0,0,0,0,0
1180,Exist17,0,0,0.063,7.5,30,0,0,0,0,0,0
1181,Exist17,0,0,0.063,10,5.2,0,0,0,0,0,0
1182,Exist17,0,0,0.063,10,30,0,0,0,0,0,0
1183,Exist17,0,0,0.063,12,5.2,0,0,0,0,0,0
1184,Exist17,0,0,0.063,12,30,0,0,0,0,0,0
1185,Exist17,0,0,0.063,14,5.2,0,0,0,0,0,0
1186,Exist17,0,0,0.063,14,30,0,0,0,0,0,0
1187,Exist17,0,0,0.063,15,5.2,0,0,0,0,0,0
1188,Exist17,0,0,0.063,15,30,0,0,0,0,0,0
1189,Exist17,0,0,0.063,18,5.2,0,0,0,0,0,0
1190,Exist17,0,0,0.063,18,30,0,0,0,0,0,0
1191,Exist18,0,0,0.15,5,5.2,0,0,0,0,0,0
1192,Exist18,0,0,0.15,5,30,0,0,0,0,0,0
1193,Exist18,0,0,0.15,7.5,5.2,0,0,0,0,0,0
1194,Exist18,0,0,0.15,7.5,30,0,0,0,0,0,0
1195,Exist18,0,0,0.15,10,5.2,0,0,0,0,0,0
1196,Exist18,0,0,0.15,10,30,0,0,0,0,0,0
1197,Exist18,0,0,0.15,12,5.2,0,0,0,0,0,0
1198,Exist18,0,0,0.15,12,30,0,0,0,0,0,0
1199,Exist18,0,0,0.15,14,5.2,0,0,0,0,0,0
1200,Exist18,0,0,0.15,14,30,0,0,0,0,0,0
1201,Exist18,0,0,0.15,15,5.2,0,0,0,0,0,0
1202,Exist18,0,0,0.15,15,30,0,0,0,0,0,0
1203,Exist18,0,0,0.15,18,5.2,0,0,0,0,0,0
1204,Exist18,0,0,0.15,18,30,0,0,0,0,0,0
1205,Exist18,0,0,0.09,5,5.2,0,0,0,0,0,0
1206,Exist18,0,0,0.09,5,30,0,0,0,0,0,0
1207,Exist18,0,0,0.09,7.5,5.2,0,0,0,0,0,0
1208,Exist18,0,0,0.09,7.5,30,0,0,0,0,0,0
1209,Exist18,0,0,0.09,10,5.2,0,0,0,0,0,0
1210,Exist18,0,0,0.09,10,30,0,0,0,0,0,0
1211,Exist18,0,0,0.09,12,5.2,0,0,0,0,0,0
1212,Exist18,0,0,0.09,12,30,0,0,0,0,0,0
1213,Exist18,0,0,0.09,14,5.2,0,0,0,0,0,0
1214,Exist18,0,0,0.09,14,30,0,0,0,0,0,0
1215,Exist18,0,0,0.09,15,5.2,0,0,0,0,0,0
1216,Exist18,0,0,0.09,15,30,0,0,0,0,0,0
1217,Exist18,0,0,0.09,18,5.2,0,0,0,0,0,0
1218,Exist18,0,0,0.09,18,30,0,0,0,0,0,0
1219,Exist18,0,0,0.123,5,5.2,0,0,0,0,0,0
1220,Exist18,0,0,0.123,5,30,0,0,0,0,0,0
1221,Exist18,0,0,0.123,7.5,5.2,0,0,0,0,0,0
1222,Exist18,0,0,0.123,7.5,30,0,0,0,0,0,0
1223,Exist18,0,0,0.123,10,5.2,0,0,0,0,0,0
1224,Exist18,0,0,0.123,10,30,0,0,0,0,0,0
1225,Exist18,0,0,0.123,12,5.2,0,0,0,0,0,0
1226,Exist18,0,0,0.123,12,30,0,0,0,0,0,0
1227,Exist18,0,0,0.123,14,5.2,0,0,0,0,0,0
1228,Exist18,0,0,0.123,14,30,0,0,0,0,0,0
1229,Exist18,0,0,0.123,15,5.2,0,0,0,0,0,0
1230,Exist18,0,0,0.123,15,30,0,0,0,0,0,0
1231,Exist18,0,0,0.123,18,5.2,0,0,0,0,0,0
1232,Exist18,0,0,0.123,18,30,0,0,0,0,0,0
1233,Exist18,0,0,0.081,5,5.2,0,0,0,0,0,0
1234,Exist18,0,0,0.081,5,30,0,0,0,0,0,0
1235,Exist18,0,0,0.081,7.5,5.2,0,0,0,0,0,0
1236,Exist18,0,0,0.081,7.5,30,0,0,0,0,0,0
1237,Exist18,0,0,0.081,10,5.2,0,0,0,0,0,0
1238,Exist18,0,0,0.081,10,30,0,0,0,0,0,0
1239,Exist18,0,0,0.081,12,5.2,0,0,0,0,0,0
1240,Exist18,0,0,0.081,12,30,0,0,0,0,0,0
1241,Exist18,0,0,0.081,14,5.2,0,0,0,0,0,0
1242,Exist18,0,0,0.081,14,30,0,0,0,0,0,0
1243,Exist18,0,0,0.081,15,5.2,0,0,0,0,0,0
1244,Exist18,0,0,0.081,15,30,0,0,0,0,0,0
1245,Exist18,0,0,0.081,18,5.2,0,0,0,0,0,0
1246,Exist18,0,0,0.081,18,30,0,0,0,0,0,0
1247,Exist18,0,0,0.063,5,5.2,0,0,0,0,0,0
1248,Exist18,0,0,0.063,5,30,0,0,0,0,0,0
1249,Exist18,0,0,0.063,7.5,5.2,0,0,0,0,0,0
1250,Exist18,0,0,0.063,7.5,30,0,0,0,0,0,0
1251,Exist18,0,0,0.063,10,5.2,0,0,0,0,0,0
1252,Exist18,0,0,0.063,10,30,0,0,0,0,0,0
1253,Exist18,0,0,0.063,12,5.2,0,0,0,0,0,0
1254,Exist18,0,0,0.063,12,30,0,0,0,0,0,0
1255,Exist18,0,0,0.063,14,5.2,0,0,0,0,0,0
1256,Exist18,0,0,0.063,14,30,0,0,0,0,0,0
1257,Exist18,0,0,0.063,15,5.2,0,0,0,0,0,0
1258,Exist18,0,0,0.063,15,30,0,0,0,0,0,0
1259,Exist18,0,0,0.063,18,5.2,0,0,0,0,0,0
1260,Exist18,0,0,0.063,18,30,0,0,0,0,0,0
1261,Exist19,0,0,0.15,5,5.2,0,0,0,0,0,0
1262,Exist19,0,0,0.15,5,30,0,0,0,0,0,0
1263,Exist19,0,0,0.15,7.5,5.2,0,0,0,0,0,0
1264,Exist19,0,0,0.15,7.5,30,0,0,0,0,0,0
1265,Exist19,0,0,0.15,10,5.2,0,0,0,0,0,0
1266,Exist19,0,0,0.15,10,30,0,0,0,0,0,0
1267,Exist19,0,0,0.15,12,5.2,0,0,0,0,0,0
1268,Exist19,0,0,0.15,12,30,0,0,0,0,0,0
1269,Exist19,0,0,0.15,14,5.2,0,0,0,0,0,0
1270,Exist19,0,0,0.15,14,30,0,0,0,0,0,0
1271,Exist19,0,0,0.15,15,5.2,0,0,0,0,0,0
1272,Exist19,0,0,0.15,15,30,0,0,0,0,0,0
1273,Exist19,0,0,0.15,18,5.2,0,0,0,0,0,0
1274,Exist19,0,0,0.15,18,30,0,0,0,0,0,0
1275,Exist19,0,0,0.09,5,5.2,0,0,0,0,0,0
