Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
863,Exist11,1,1,0.081,26,5.2,1,1,1,1,1,1
864,Exist11,1,1,0.081,26,30,1,1,1,1,1,1
865,Exist11,1,1,0.063,10,5.2,1,1,1,1,1,1
866,Exist11,1,1,0.063,10,30,1,1,1,1,1,1
867,Exist11,1,1,0.063,12,5.2,1,1,1,1,1,1
868,Exist11,1,1,0.063,12,30,1,1,1,1,1,1
869,Exist11,1,1,0.063,14,5.2,1,1,1,1,1,1
870,Exist11,1,1,0.063,14,30,1,1,1,1,1,1
871,Exist11,1,1,0.063,18,5.2,1,1,1,1,1,1
872,Exist11,1,1,0.063,18,30,1,1,1,1,1,1
873,Exist11,1,1,0.063,20,5.2,1,1,1,1,1,1
874,Exist11,1,1,0.063,20,30,1,1,1,1,1,1
875,Exist11,1,1,0.063,22,5.2,1,1,1,1,1,1
876,Exist11,1,1,0.063,22,30,1,1,1,1,1,1
877,Exist11,1,1,0.063,24,5.2,1,1,1,1,1,1
878,Exist11,1,1,0.063,24,30,1,1,1,1,1,1
879,Exist11,1,1,0.063,26,5.2,1,1,1,1,1,1
880,Exist11,1,1,0.063,26,30,1,1,1,1,1,1
881,Exist12,1,1,0.15,10,5.2,1,1,1,1,1,1
882,Exist12,1,1,0.15,10,30,1,1,1,1,1,1
883,Exist12,1,1,0.15,12,5.2,1,1,1,1,1,1
884,Exist12,1,1,0.15,12,30,1,1,1,1,1,1
885,Exist12,1,1,0.15,14,5.2,1,1,1,1,1,1
886,Exist12,1,1,0.15,14,30,1,1,1,1,1,1
887,Exist12,1,1,0.15,18,5.2,1,1,1,1,1,1
888,Exist12,1,1,0.15,18,30,1,1,1,1,1,1
889,Exist12,1,1,0.15,20,5.2,1,1,1,1,1,1
890,Exist12,1,1,0.15,20,30,1,1,1,1,1,1
891,Exist12,1,1,0.15,22,5.2,1,1,1,1,1,1
892,Exist12,1,1,0.15,22,30,1,1,1,1,1,1
893,Exist12,1,1,0.15,24,5.2,1,1,1,1,1,1
894,Exist12,1,1,0.15,24,30,1,1,1,1,1,1
895,Exist12,1,1,0.15,26,5.2,1,1,1,1,1,1
896,Exist12,1,1,0.15,26,30,1,1,1,1,1,1
897,Exist12,1,1,0.09,10,5.2,1,1,1,1,1,1
898,Exist12,1,1,0.09,10,30,1,1,1,1,1,1
899,Exist12,1,1,0.09,12,5.2,1,1,1,1,1,1
900,Exist12,1,1,0.09,12,30,1,1,1,1,1,1
901,Exist12,1,1,0.09,14,5.2,1,1,1,1,1,1
902,Exist12,1,1,0.09,14,30,1,1,1,1,1,1
903,Exist12,1,1,0.09,18,5.2,1,1,1,1,1,1
904,Exist12,1,1,0.09,18,30,1,1,1,1,1,1
905,Exist12,1,1,0.09,20,5.2,1,1,1,1,1,1
906,Exist12,1,1,0.09,20,30,1,1,1,1,1,1
907,Exist12,1,1,0.09,22,5.2,1,1,1,1,1,1
908,Exist12,1,1,0.09,22,30,1,1,1,1,1,1
909,Exist12,1,1,0.09,24,5.2,1,1,1,1,1,1
910,Exist12,1,1,0.09,24,30,1,1,1,1,1,1
911,Exist12,1,1,0.09,26,5.2,1,1,1,1,1,1
912,Exist12,1,1,0.09,26,30,1,1,1,1,1,1
913,Exist12,1,1,0.123,10,5.2,1,1,1,1,1,1
914,Exist12,1,1,0.123,10,30,1,1,1,1,1,1
915,Exist12,1,1,0.123,12,5.2,1,1,1,1,1,1
916,Exist12,1,1,0.123,12,30,1,1,1,1,1,1
917,Exist12,1,1,0.123,14,5.2,1,1,1,1,1,1
918,Exist12,1,1,0.123,14,30,1,1,1,1,1,1
919,Exist12,1,1,0.123,18,5.2,1,1,1,1,1,1
920,Exist12,1,1,0.123,18,30,1,1,1,1,1,1
921,Exist12,1,1,0.123,20,5.2,1,1,1,1,1,1
922,Exist12,1,1,0.123,20,30,1,1,1,1,1,1
923,Exist12,1,1,0.123,22,5.2,1,1,1,1,1,1
924,Exist12,1,1,0.123,22,30,1,1,1,1,1,1
925,Exist12,1,1,0.123,24,5.2,1,1,1,1,1,1
926,Exist12,1,1,0.123,24,30,1,1,1,1,1,1
927,Exist12,1,1,0.123,26,5.2,1,1,1,1,1,1
928,Exist12,1,1,0.123,26,30,1,1,1,1,1,1
929,Exist12,1,1,0.081,10,5.2,1,1,1,1,1,1
930,Exist12,1,1,0.081,10,30,1,1,1,1,1,1
931,Exist12,1,1,0.081,12,5.2,1,1,1,1,1,1
932,Exist12,1,1,0.081,12,30,1,1,1,1,1,1
933,Exist12,1,1,0.081,14,5.2,1,1,1,1,1,1
934,Exist12,1,1,0.081,14,30,1,1,1,1,1,1
935,Exist12,1,1,0.081,18,5.2,1,1,1,1,1,1
936,Exist12,1,1,0.081,18,30,1,1,1,1,1,1
937,Exist12,1,1,0.081,20,5.2,1,1,1,1,1,1
938,Exist12,1,1,0.081,20,30,1,1,1,1,1,1
939,Exist12,1,1,0.081,22,5.2,1,1,1,1,1,1
940,Exist12,1,1,0.081,22,30,1,1,1,1,1,1
941,Exist12,1,1,0.081,24,5.2,1,1,1,1,1,1
942,Exist12,1,1,0.081,24,30,1,1,1,1,1,1
943,Exist12,1,1,0.081,26,5.2,1,1,1,1,1,1
944,Exist12,1,1,0.081,26,30,1,1,1,1,1,1
945,Exist12,1,1,0.063,10,5.2,1,1,1,1,1,1
946,Exist12,1,1,0.063,10,30,1,1,1,1,1,1
947,Exist12,1,1,0.063,12,5.2,1,1,1,1,1,1
948,Exist12,1,1,0.063,12,30,1,1,1,1,1,1
949,Exist12,1,1,0.063,14,5.2,1,1,1,1,1,1
950,Exist12,1,1,0.063,14,30,1,1,1,1,1,1
951,Exist12,1,1,0.063,18,5.2,1,1,1,1,1,1
952,Exist12,1,1,0.063,18,30,1,1,1,1,1,1
953,Exist12,1,1,0.063,20,5.2,1,1,1,1,1,1
954,Exist12,1,1,0.063,20,30,1,1,1,1,1,1
955,Exist12,1,1,0.063,22,5.2,1,1,1,1,1,1
956,Exist12,1,1,0.063,22,30,1,1,1,1,1,1
957,Exist12,1,1,0.063,24,5.2,1,1,1,1,1,1
958,Exist12,1,1,0.063,24,30,1,1,1,1,1,1
959,Exist12,1,1,0.063,26,5.2,1,1,1,1,1,1
960,Exist12,1,1,0.063,26,30,1,1,1,1,1,1
961,Exist13,1,1,0.15,10,5.2,1,1,1,1,1,1
962,Exist13,1,1,0.15,10,30,1,1,1,1,1,1
963,Exist13,1,1,0.15,12,5.2,1,1,1,1,1,1
964,Exist13,1,1,0.15,12,30,1,1,1,1,1,1
965,Exist13,1,1,0.15,14,5.2,1,1,1,1,1,1
966,Exist13,1,1,0.15,14,30,1,1,1,1,1,1
967,Exist13,1,1,0.15,18,5.2,1,1,1,1,1,1
968,Exist13,1,1,0.15,18,30,1,1,1,1,1,1
969,Exist13,1,1,0.15,20,5.2,1,1,1,1,1,1
970,Exist13,1,1,0.15,20,30,1,1,1,1,1,1
971,Exist13,1,1,0.15,22,5.2,1,1,1,1,1,1
972,Exist13,1,1,0.15,22,30,1,1,1,1,1,1
973,Exist13,1,1,0.15,24,5.2,1,1,1,1,1,1
974,Exist13,1,1,0.15,24,30,1,1,1,1,1,1
975,Exist13,1,1,0.15,26,5.2,1,1,1,1,1,1
976,Exist13,1,1,0.15,26,30,1,1,1,1,1,1
977,Exist13,1,1,0.09,10,5.2,1,1,1,1,1,1
978,Exist13,1,1,0.09,10,30,1,1,1,1,1,1
979,Exist13,1,1,0.09,12,5.2,1,1,1,1,1,1
980,Exist13,1,1,0.09,12,30,1,1,1,1,1,1
981,Exist13,1,1,0.09,14,5.2,1,1,1,1,1,1
982,Exist13,1,1,0.09,14,30,1,1,1,1,1,1
983,Exist13,1,1,0.09,18,5.2,1,1,1,1,1,1
984,Exist13,1,1,0.09,18,30,1,1,1,1,1,1
985,Exist13,1,1,0.09,20,5.2,1,1,1,1,1,1
986,Exist13,1,1,0.09,20,30,1,1,1,1,1,1
987,Exist13,1,1,0.09,22,5.2,1,1,1,1,1,1
988,Exist13,1,1,0.09,22,30,1,1,1,1,1,1
989,Exist13,1,1,0.09,24,5.2,1,1,1,1,1,1
990,Exist13,1,1,0.09,24,30,1,1,1,1,1,1
991,Exist13,1,1,0.09,26,5.2,1,1,1,1,1,1
992,Exist13,1,1,0.09,26,30,1,1,1,1,1,1
993,Exist13,1,1,0.123,10,5.2,1,1,1,1,1,1
994,Exist13,1,1,0.123,10,30,1,1,1,1,1,1
995,Exist13,1,1,0.123,12,5.2,1,1,1,1,1,1
996,Exist13,1,1,0.123,12,30,1,1,1,1,1,1
997,Exist13,1,1,0.123,14,5.2,1,1,1,1,1,1
998,Exist13,1,1,0.123,14,30,1,1,1,1,1,1
999,Exist13,1,1,0.123,18,5.2,1,1,1,1,1,1
1000,Exist13,1,1,0.123,18,30,1,1,1,1,1,1
1001,Exist13,1,1,0.123,20,5.2,1,1,1,1,1,1
1002,Exist13,1,1,0.123,20,30,1,1,1,1,1,1
1003,Exist13,1,1,0.123,22,5.2,1,1,1,1,1,1
1004,Exist13,1,1,0.123,22,30,1,1,1,1,1,1
1005,Exist13,1,1,0.123,24,5.2,1,1,1,1,1,1
1006,Exist13,1,1,0.123,24,30,1,1,1,1,1,1
1007,Exist13,1,1,0.123,26,5.2,1,1,1,1,1,1
1008,Exist13,1,1,0.123,26,30,1,1,1,1,1,1
1009,Exist13,1,1,0.081,10,5.2,1,1,1,1,1,1
1010,Exist13,1,1,0.081,10,30,1,1,1,1,1,1
1011,Exist13,1,1,0.081,12,5.2,1,1,1,1,1,1
1012,Exist13,1,1,0.081,12,30,1,1,1,1,1,1
1013,Exist13,1,1,0.081,14,5.2,1,1,1,1,1,1
1014,Exist13,1,1,0.081,14,30,1,1,1,1,1,1
1015,Exist13,1,1,0.081,18,5.2,1,1,1,1,1,1
1016,Exist13,1,1,0.081,18,30,1,1,1,1,1,1
1017,Exist13,1,1,0.081,20,5.2,1,1,1,1,1,1
1018,Exist13,1,1,0.081,20,30,1,1,1,1,1,1
1019,Exist13,1,1,0.081,22,5.2,1,1,1,1,1,1
1020,Exist13,1,1,0.081,22,30,1,1,1,1,1,1
1021,Exist13,1,1,0.081,24,5.2,1,1,1,1,1,1
1022,Exist13,1,1,0.081,24,30,1,1,1,1,1,1
1023,Exist13,1,1,0.081,26,5.2,1,1,1,1,1,1
1024,Exist13,1,1,0.081,26,30,1,1,1,1,1,1
1025,Exist13,1,1,0.063,10,5.2,1,1,1,1,1,1
1026,Exist13,1,1,0.063,10,30,1,1,1,1,1,1
1027,Exist13,1,1,0.063,12,5.2,1,1,1,1,1,1
1028,Exist13,1,1,0.063,12,30,1,1,1,1,1,1
1029,Exist13,1,1,0.063,14,5.2,1,1,1,1,1,1
1030,Exist13,1,1,0.063,14,30,1,1,1,1,1,1
1031,Exist13,1,1,0.063,18,5.2,1,1,1,1,1,1
1032,Exist13,1,1,0.063,18,30,1,1,1,1,1,1
1033,Exist13,1,1,0.063,20,5.2,1,1,1,1,1,1
1034,Exist13,1,1,0.063,20,30,1,1,1,1,1,1
1035,Exist13,1,1,0.063,22,5.2,1,1,1,1,1,1
1036,Exist13,1,1,0.063,22,30,1,1,1,1,1,1
1037,Exist13,1,1,0.063,24,5.2,1,1,1,1,1,1
1038,Exist13,1,1,0.063,24,30,1,1,1,1,1,1
1039,Exist13,1,1,0.063,26,5.2,1,1,1,1,1,1
1040,Exist13,1,1,0.063,26,30,1,1,1,1,1,1
1041,Exist14,1,1,0.15,10,5.2,1,1,1,1,1,1
1042,Exist14,1,1,0.15,10,30,1,1,1,1,1,1
1043,Exist14,1,1,0.15,12,5.2,1,1,1,1,1,1
1044,Exist14,1,1,0.15,12,30,1,1,1,1,1,1
1045,Exist14,1,1,0.15,14,5.2,1,1,1,1,1,1
1046,Exist14,1,1,0.15,14,30,1,1,1,1,1,1
1047,Exist14,1,1,0.15,18,5.2,1,1,1,1,1,1
1048,Exist14,1,1,0.15,18,30,1,1,1,1,1,1
1049,Exist14,1,1,0.15,20,5.2,1,1,1,1,1,1
1050,Exist14,1,1,0.15,20,30,1,1,1,1,1,1
1051,Exist14,1,1,0.15,22,5.2,1,1,1,1,1,1
1052,Exist14,1,1,0.15,22,30,1,1,1,1,1,1
1053,Exist14,1,1,0.15,24,5.2,1,1,1,1,1,1
1054,Exist14,1,1,0.15,24,30,1,1,1,1,1,1
1055,Exist14,1,1,0.15,26,5.2,1,1,1,1,1,1
1056,Exist14,1,1,0.15,26,30,1,1,1,1,1,1
1057,Exist14,1,1,0.09,10,5.2,1,1,1,1,1,1
1058,Exist14,1,1,0.09,10,30,1,1,1,1,1,1
1059,Exist14,1,1,0.09,12,5.2,1,1,1,1,1,1
1060,Exist14,1,1,0.09,12,30,1,1,1,1,1,1
1061,Exist14,1,1,0.09,14,5.2,1,1,1,1,1,1
1062,Exist14,1,1,0.09,14,30,1,1,1,1,1,1
1063,Exist14,1,1,0.09,18,5.2,1,1,1,1,1,1
1064,Exist14,1,1,0.09,18,30,1,1,1,1,1,1
1065,Exist14,1,1,0.09,20,5.2,1,1,1,1,1,1
1066,Exist14,1,1,0.09,20,30,1,1,1,1,1,1
1067,Exist14,1,1,0.09,22,5.2,1,1,1,1,1,1
1068,Exist14,1,1,0.09,22,30,1,1,1,1,1,1
1069,Exist14,1,1,0.09,24,5.2,1,1,1,1,1,1
1070,Exist14,1,1,0.09,24,30,1,1,1,1,1,1
1071,Exist14,1,1,0.09,26,5.2,1,1,1,1,1,1
1072,Exist14,1,1,0.09,26,30,1,1,1,1,1,1
1073,Exist14,1,1,0.123,10,5.2,1,1,1,1,1,1
1074,Exist14,1,1,0.123,10,30,1,1,1,1,1,1
1075,Exist14,1,1,0.123,12,5.2,1,1,1,1,1,1
1076,Exist14,1,1,0.123,12,30,1,1,1,1,1,1
1077,Exist14,1,1,0.123,14,5.2,1,1,1,1,1,1
1078,Exist14,1,1,0.123,14,30,1,1,1,1,1,1
1079,Exist14,1,1,0.123,18,5.2,1,1,1,1,1,1
1080,Exist14,1,1,0.123,18,30,1,1,1,1,1,1
1081,Exist14,1,1,0.123,20,5.2,1,1,1,1,1,1
1082,Exist14,1,1,0.123,20,30,1,1,1,1,1,1
1083,Exist14,1,1,0.123,22,5.2,1,1,1,1,1,1
1084,Exist14,1,1,0.123,22,30,1,1,1,1,1,1
1085,Exist14,1,1,0.123,24,5.2,1,1,1,1,1,1
1086,Exist14,1,1,0.123,24,30,1,1,1,1,1,1
1087,Exist14,1,1,0.123,26,5.2,1,1,1,1,1,1
1088,Exist14,1,1,0.123,26,30,1,1,1,1,1,1
1089,Exist14,1,1,0.081,10,5.2,1,1,1,1,1,1
1090,Exist14,1,1,0.081,10,30,1,1,1,1,1,1
1091,Exist14,1,1,0.081,12,5.2,1,1,1,1,1,1
1092,Exist14,1,1,0.081,12,30,1,1,1,1,1,1
1093,Exist14,1,1,0.081,14,5.2,1,1,1,1,1,1
1094,Exist14,1,1,0.081,14,30,1,1,1,1,1,1
1095,Exist14,1,1,0.081,18,5.2,1,1,1,1,1,1
1096,Exist14,1,1,0.081,18,30,1,1,1,1,1,1
1097,Exist14,1,1,0.081,20,5.2,1,1,1,1,1,1
1098,Exist14,1,1,0.081,20,30,1,1,1,1,1,1
1099,Exist14,1,1,0.081,22,5.2,1,1,1,1,1,1
1100,Exist14,1,1,0.081,22,30,1,1,1,1,1,1
1101,Exist14,1,1,0.081,24,5.2,1,1,1,1,1,1
1102,Exist14,1,1,0.081,24,30,1,1,1,1,1,1
1103,Exist14,1,1,0.081,26,5.2,1,1,1,1,1,1
1104,Exist14,1,1,0.081,26,30,1,1,1,1,1,1
1105,Exist14,1,1,0.063,10,5.2,1,1,1,1,1,1
1106,Exist14,1,1,0.063,10,30,1,1,1,1,1,1
1107,Exist14,1,1,0.063,12,5.2,1,1,1,1,1,1
1108,Exist14,1,1,0.063,12,30,1,1,1,1,1,1
1109,Exist14,1,1,0.063,14,5.2,1,1,1,1,1,1
1110,Exist14,1,1,0.063,14,30,1,1,1,1,1,1
1111,Exist14,1,1,0.063,18,5.2,1,1,1,1,1,1
1112,Exist14,1,1,0.063,18,30,1,1,1,1,1,1
1113,Exist14,1,1,0.063,20,5.2,1,1,1,1,1,1
1114,Exist14,1,1,0.063,20,30,1,1,1,1,1,1
1115,Exist14,1,1,0.063,22,5.2,1,1,1,1,1,1
1116,Exist14,1,1,0.063,22,30,1,1,1,1,1,1
1117,Exist14,1,1,0.063,24,5.2,1,1,1,1,1,1
1118,Exist14,1,1,0.063,24,30,1,1,1,1,1,1
1119,Exist14,1,1,0.063,26,5.2,1,1,1,1,1,1
1120,Exist14,1,1,0.063,26,30,1,1,1,1,1,1
1121,Exist15,1,1,0.15,10,5.2,1,1,1,1,1,1
1122,Exist15,1,1,0.15,10,30,1,1,1,1,1,1
1123,Exist15,1,1,0.15,12,5.2,1,1,1,1,1,1
1124,Exist15,1,1,0.15,12,30,1,1,1,1,1,1
1125,Exist15,1,1,0.15,14,5.2,1,1,1,1,1,1
1126,Exist15,1,1,0.15,14,30,1,1,1,1,1,1
1127,Exist15,1,1,0.15,18,5.2,1,1,1,1,1,1
1128,Exist15,1,1,0.15,18,30,1,1,1,1,1,1
1129,Exist15,1,1,0.15,20,5.2,1,1,1,1,1,1
1130,Exist15,1,1,0.15,20,30,1,1,1,1,1,1
1131,Exist15,1,1,0.15,22,5.2,1,1,1,1,1,1
1132,Exist15,1,1,0.15,22,30,1,1,1,1,1,1
1133,Exist15,1,1,0.15,24,5.2,1,1,1,1,1,1
1134,Exist15,1,1,0.15,24,30,1,1,1,1,1,1
1135,Exist15,1,1,0.15,26,5.2,1,1,1,1,1,1
1136,Exist15,1,1,0.15,26,30,1,1,1,1,1,1
1137,Exist15,1,1,0.09,10,5.2,1,1,1,1,1,1
1138,Exist15,1,1,0.09,10,30,1,1,1,1,1,1
1139,Exist15,1,1,0.09,12,5.2,1,1,1,1,1,1
1140,Exist15,1,1,0.09,12,30,1,1,1,1,1,1
1141,Exist15,1,1,0.09,14,5.2,1,1,1,1,1,1
1142,Exist15,1,1,0.09,14,30,1,1,1,1,1,1
1143,Exist15,1,1,0.09,18,5.2,1,1,1,1,1,1
1144,Exist15,1,1,0.09,18,30,1,1,1,1,1,1
1145,Exist15,1,1,0.09,20,5.2,1,1,1,1,1,1
1146,Exist15,1,1,0.09,20,30,1,1,1,1,1,1
1147,Exist15,1,1,0.09,22,5.2,1,1,1,1,1,1
1148,Exist15,1,1,0.09,22,30,1,1,1,1,1,1
1149,Exist15,1,1,0.09,24,5.2,1,1,1,1,1,1
1150,Exist15,1,1,0.09,24,30,1,1,1,1,1,1
1151,Exist15,1,1,0.09,26,5.2,1,1,1,1,1,1
1152,Exist15,1,1,0.09,26,30,1,1,1,1,1,1
1153,Exist15,1,1,0.123,10,5.2,1,1,1,1,1,1
1154,Exist15,1,1,0.123,10,30,1,1,1,1,1,1
1155,Exist15,1,1,0.123,12,5.2,1,1,1,1,1,1
1156,Exist15,1,1,0.123,12,30,1,1,1,1,1,1
1157,Exist15,1,1,0.123,14,5.2,1,1,1,1,1,1
1158,Exist15,1,1,0.123,14,30,1,1,1,1,1,1
1159,Exist15,1,1,0.123,18,5.2,1,1,1,1,1,1
1160,Exist15,1,1,0.123,18,30,1,1,1,1,1,1
1161,Exist15,1,1,0.123,20,5.2,1,1,1,1,1,1
1162,Exist15,1,1,0.123,20,30,1,1,1,1,1,1
1163,Exist15,1,1,0.123,22,5.2,1,1,1,1,1,1
1164,Exist15,1,1,0.123,22,30,1,1,1,1,1,1
1165,Exist15,1,1,0.123,24,5.2,1,1,1,1,1,1
1166,Exist15,1,1,0.123,24,30,1,1,1,1,1,1
1167,Exist15,1,1,0.123,26,5.2,1,1,1,1,1,1
1168,Exist15,1,1,0.123,26,30,1,1,1,1,1,1
1169,Exist15,1,1,0.081,10,5.2,1,1,1,1,1,1
1170,Exist15,1,1,0.081,10,30,1,1,1,1,1,1
1171,Exist15,1,1,0.081,12,5.2,1,1,1,1,1,1
1172,Exist15,1,1,0.081,12,30,1,1,1,1,1,1
1173,Exist15,1,1,0.081,14,5.2,1,1,1,1,1,1
1174,Exist15,1,1,0.081,14,30,1,1,1,1,1,1
1175,Exist15,1,1,0.081,18,5.2,1,1,1,1,1,1
1176,Exist15,1,1,0.081,18,30,1,1,1,1,1,1
1177,Exist15,1,1,0.081,20,5.2,1,1,1,1,1,1
1178,Exist15,1,1,0.081,20,30,1,1,1,1,1,1
1179,Exist15,1,1,0.081,22,5.2,1,1,1,1,1,1
1180,Exist15,1,1,0.081,22,30,1,1,1,1,1,1
1181,Exist15,1,1,0.081,24,5.2,1,1,1,1,1,1
1182,Exist15,1,1,0.081,24,30,1,1,1,1,1,1
1183,Exist15,1,1,0.081,26,5.2,1,1,1,1,1,1
1184,Exist15,1,1,0.081,26,30,1,1,1,1,1,1
1185,Exist15,1,1,0.063,10,5.2,1,1,1,1,1,1
1186,Exist15,1,1,0.063,10,30,1,1,1,1,1,1
1187,Exist15,1,1,0.063,12,5.2,1,1,1,1,1,1
1188,Exist15,1,1,0.063,12,30,1,1,1,1,1,1
1189,Exist15,1,1,0.063,14,5.2,1,1,1,1,1,1
1190,Exist15,1,1,0.063,14,30,1,1,1,1,1,1
1191,Exist15,1,1,0.063,18,5.2,1,1,1,1,1,1
1192,Exist15,1,1,0.063,18,30,1,1,1,1,1,1
1193,Exist15,1,1,0.063,20,5.2,1,1,1,1,1,1
1194,Exist15,1,1,0.063,20,30,1,1,1,1,1,1
1195,Exist15,1,1,0.063,22,5.2,1,1,1,1,1,1
1196,Exist15,1,1,0.063,22,30,1,1,1,1,1,1
1197,Exist15,1,1,0.063,24,5.2,1,1,1,1,1,1
1198,Exist15,1,1,0.063,24,30,1,1,1,1,1,1
1199,Exist15,1,1,0.063,26,5.2,1,1,1,1,1,1
1200,Exist15,1,1,0.063,26,30,1,1,1,1,1,1
1201,Exist16,1,1,0.15,10,5.2,1,1,1,1,1,1
1202,Exist16,1,1,0.15,10,30,1,1,1,1,1,1
1203,Exist16,1,1,0.15,12,5.2,1,1,1,1,1,1
1204,Exist16,1,1,0.15,12,30,1,1,1,1,1,1
1205,Exist16,1,1,0.15,14,5.2,1,1,1,1,1,1
1206,Exist16,1,1,0.15,14,30,1,1,1,1,1,1
1207,Exist16,1,1,0.15,18,5.2,1,1,1,1,1,1
1208,Exist16,1,1,0.15,18,30,1,1,1,1,1,1
1209,Exist16,1,1,0.15,20,5.2,1,1,1,1,1,1
1210,Exist16,1,1,0.15,20,30,1,1,1,1,1,1
1211,Exist16,1,1,0.15,22,5.2,1,1,1,1,1,1
1212,Exist16,1,1,0.15,22,30,1,1,1,1,1,1
1213,Exist16,1,1,0.15,24,5.2,1,1,1,1,1,1
1214,Exist16,1,1,0.15,24,30,1,1,1,1,1,1
1215,Exist16,1,1,0.15,26,5.2,1,1,1,1,1,1
1216,Exist16,1,1,0.15,26,30,1,1,1,1,1,1
1217,Exist16,1,1,0.09,10,5.2,1,1,1,1,1,1
1218,Exist16,1,1,0.09,10,30,1,1,1,1,1,1
1219,Exist16,1,1,0.09,12,5.2,1,1,1,1,1,1
1220,Exist16,1,1,0.09,12,30,1,1,1,1,1,1
1221,Exist16,1,1,0.09,14,5.2,1,1,1,1,1,1
1222,Exist16,1,1,0.09,14,30,1,1,1,1,1,1
1223,Exist16,1,1,0.09,18,5.2,1,1,1,1,1,1
1224,Exist16,1,1,0.09,18,30,1,1,1,1,1,1
1225,Exist16,1,1,0.09,20,5.2,1,1,1,1,1,1
1226,Exist16,1,1,0.09,20,30,1,1,1,1,1,1
1227,Exist16,1,1,0.09,22,5.2,1,1,1,1,1,1
1228,Exist16,1,1,0.09,22,30,1,1,1,1,1,1
1229,Exist16,1,1,0.09,24,5.2,1,1,1,1,1,1
1230,Exist16,1,1,0.09,24,30,1,1,1,1,1,1
1231,Exist16,1,1,0.09,26,5.2,1,1,1,1,1,1
1232,Exist16,1,1,0.09,26,30,1,1,1,1,1,1
1233,Exist16,1,1,0.123,10,5.2,1,1,1,1,1,1
1234,Exist16,1,1,0.123,10,30,1,1,1,1,1,1
1235,Exist16,1,1,0.123,12,5.2,1,1,1,1,1,1
1236,Exist16,1,1,0.123,12,30,1,1,1,1,1,1
1237,Exist16,1,1,0.123,14,5.2,1,1,1,1,1,1
1238,Exist16,1,1,0.123,14,30,1,1,1,1,1,1
1239,Exist16,1,1,0.123,18,5.2,1,1,1,1,1,1
1240,Exist16,1,1,0.123,18,30,1,1,1,1,1,1
1241,Exist16,1,1,0.123,20,5.2,1,1,1,1,1,1
1242,Exist16,1,1,0.123,20,30,1,1,1,1,1,1
1243,Exist16,1,1,0.123,22,5.2,1,1,1,1,1,1
1244,Exist16,1,1,0.123,22,30,1,1,1,1,1,1
1245,Exist16,1,1,0.123,24,5.2,1,1,1,1,1,1
1246,Exist16,1,1,0.123,24,30,1,1,1,1,1,1
1247,Exist16,1,1,0.123,26,5.2,1,1,1,1,1,1
1248,Exist16,1,1,0.123,26,30,1,1,1,1,1,1
1249,Exist16,1,1,0.081,10,5.2,1,1,1,1,1,1
1250,Exist16,1,1,0.081,10,30,1,1,1,1,1,1
1251,Exist16,1,1,0.081,12,5.2,1,1,1,1,1,1
1252,Exist16,1,1,0.081,12,30,1,1,1,1,1,1
1253,Exist16,1,1,0.081,14,5.2,1,1,1,1,1,1
1254,Exist16,1,1,0.081,14,30,1,1,1,1,1,1
1255,Exist16,1,1,0.081,18,5.2,1,1,1,1,1,1
1256,Exist16,1,1,0.081,18,30,1,1,1,1,1,1
1257,Exist16,1,1,0.081,20,5.2,1,1,1,1,1,1
1258,Exist16,1,1,0.081,20,30,1,1,1,1,1,1
1259,Exist16,1,1,0.081,22,5.2,1,1,1,1,1,1
1260,Exist16,1,1,0.081,22,30,1,1,1,1,1,1
1261,Exist16,1,1,0.081,24,5.2,1,1,1,1,1,1
1262,Exist16,1,1,0.081,24,30,1,1,1,1,1,1
1263,Exist16,1,1,0.081,26,5.2,1,1,1,1,1,1
1264,Exist16,1,1,0.081,26,30,1,1,1,1,1,1
1265,Exist16,1,1,0.063,10,5.2,1,1,1,1,1,1
1266,Exist16,1,1,0.063,10,30,1,1,1,1,1,1
1267,Exist16,1,1,0.063,12,5.2,1,1,1,1,1,1
1268,Exist16,1,1,0.063,12,30,1,1,1,1,1,1
1269,Exist16,1,1,0.063,14,5.2,1,1,1,1,1,1
1270,Exist16,1,1,0.063,14,30,1,1,1,1,1,1
1271,Exist16,1,1,0.063,18,5.2,1,1,1,1,1,1
1272,Exist16,1,1,0.063,18,30,1,1,1,1,1,1
1273,Exist16,1,1,0.063,20,5.2,1,1,1,1,1,1
1274,Exist16,1,1,0.063,20,30,1,1,1,1,1,1
1275,Exist16,1,1,0.063,22,5.2,1,1,1,1,1,1
1276,Exist16,1,1,0.063,22,30,1,1,1,1,1,1
1277,Exist16,1,1,0.063,24,5.2,1,1,1,1,1,1
1278,Exist16,1,1,0.063,24,30,1,1,1,1,1,1
1279,Exist16,1,1,0.063,26,5.2,1,1,1,1,1,1
1280,Exist16,1,1,0.063,26,30,1,1,1,1,1,1
1281,Exist17,1,1,0.15,10,5.2,1,1,1,1,1,1
1282,Exist17,1,1,0.15,10,30,1,1,1,1,1,1
1283,Exist17,1,1,0.15,12,5.2,1,1,1,1,1,1
1284,Exist17,1,1,0.15,12,30,1,1,1,1,1,1
1285,Exist17,1,1,0.15,14,5.2,1,1,1,1,1,1
1286,Exist17,1,1,0.15,14,30,1,1,1,1,1,1
