Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
851,Exist13,1,1,0.15,15,5.2,1,1,1,1,1,1
852,Exist13,1,1,0.15,15,30,1,1,1,1,1,1
853,Exist13,1,1,0.15,18,5.2,1,1,1,1,1,1
854,Exist13,1,1,0.15,18,30,1,1,1,1,1,1
855,Exist13,1,1,0.09,5,5.2,1,1,1,1,1,1
856,Exist13,1,1,0.09,5,30,1,1,1,1,1,1
857,Exist13,1,1,0.09,7.5,5.2,1,1,1,1,1,1
858,Exist13,1,1,0.09,7.5,30,1,1,1,1,1,1
859,Exist13,1,1,0.09,10,5.2,1,1,1,1,1,1
860,Exist13,1,1,0.09,10,30,1,1,1,1,1,1
861,Exist13,1,1,0.09,12,5.2,1,1,1,1,1,1
862,Exist13,1,1,0.09,12,30,1,1,1,1,1,1
863,Exist13,1,1,0.09,14,5.2,1,1,1,1,1,1
864,Exist13,1,1,0.09,14,30,1,1,1,1,1,1
865,Exist13,1,1,0.09,15,5.2,1,1,1,1,1,1
866,Exist13,1,1,0.09,15,30,1,1,1,1,1,1
867,Exist13,1,1,0.09,18,5.2,1,1,1,1,1,1
868,Exist13,1,1,0.09,18,30,1,1,1,1,1,1
869,Exist13,1,1,0.123,5,5.2,1,1,1,1,1,1
870,Exist13,1,1,0.123,5,30,1,1,1,1,1,1
871,Exist13,1,1,0.123,7.5,5.2,1,1,1,1,1,1
872,Exist13,1,1,0.123,7.5,30,1,1,1,1,1,1
873,Exist13,1,1,0.123,10,5.2,1,1,1,1,1,1
874,Exist13,1,1,0.123,10,30,1,1,1,1,1,1
875,Exist13,1,1,0.123,12,5.2,1,1,1,1,1,1
876,Exist13,1,1,0.123,12,30,1,1,1,1,1,1
877,Exist13,1,1,0.123,14,5.2,1,1,1,1,1,1
878,Exist13,1,1,0.123,14,30,1,1,1,1,1,1
879,Exist13,1,1,0.123,15,5.2,1,1,1,1,1,1
880,Exist13,1,1,0.123,15,30,1,1,1,1,1,1
881,Exist13,1,1,0.123,18,5.2,1,1,1,1,1,1
882,Exist13,1,1,0.123,18,30,1,1,1,1,1,1
883,Exist13,1,1,0.0738,5,5.2,1,1,1,1,1,1
884,Exist13,1,1,0.0738,5,30,1,1,1,1,1,1
885,Exist13,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
886,Exist13,1,1,0.0738,7.5,30,1,1,1,1,1,1
887,Exist13,1,1,0.0738,10,5.2,1,1,1,1,1,1
888,Exist13,1,1,0.0738,10,30,1,1,1,1,1,1
889,Exist13,1,1,0.0738,12,5.2,1,1,1,1,1,1
890,Exist13,1,1,0.0738,12,30,1,1,1,1,1,1
891,Exist13,1,1,0.0738,14,5.2,1,1,1,1,1,1
892,Exist13,1,1,0.0738,14,30,1,1,1,1,1,1
893,Exist13,1,1,0.0738,15,5.2,1,1,1,1,1,1
894,Exist13,1,1,0.0738,15,30,1,1,1,1,1,1
895,Exist13,1,1,0.0738,18,5.2,1,1,1,1,1,1
896,Exist13,1,1,0.0738,18,30,1,1,1,1,1,1
897,Exist13,1,1,0.063,5,5.2,1,1,1,1,1,1
898,Exist13,1,1,0.063,5,30,1,1,1,1,1,1
899,Exist13,1,1,0.063,7.5,5.2,1,1,1,1,1,1
900,Exist13,1,1,0.063,7.5,30,1,1,1,1,1,1
901,Exist13,1,1,0.063,10,5.2,1,1,1,1,1,1
902,Exist13,1,1,0.063,10,30,1,1,1,1,1,1
903,Exist13,1,1,0.063,12,5.2,1,1,1,1,1,1
904,Exist13,1,1,0.063,12,30,1,1,1,1,1,1
905,Exist13,1,1,0.063,14,5.2,1,1,1,1,1,1
906,Exist13,1,1,0.063,14,30,1,1,1,1,1,1
907,Exist13,1,1,0.063,15,5.2,1,1,1,1,1,1
908,Exist13,1,1,0.063,15,30,1,1,1,1,1,1
909,Exist13,1,1,0.063,18,5.2,1,1,1,1,1,1
910,Exist13,1,1,0.063,18,30,1,1,1,1,1,1
911,Exist14,1,1,0.15,5,5.2,1,1,1,1,1,1
912,Exist14,1,1,0.15,5,30,1,1,1,1,1,1
913,Exist14,1,1,0.15,7.5,5.2,1,1,1,1,1,1
914,Exist14,1,1,0.15,7.5,30,1,1,1,1,1,1
915,Exist14,1,1,0.15,10,5.2,1,1,1,1,1,1
916,Exist14,1,1,0.15,10,30,1,1,1,1,1,1
917,Exist14,1,1,0.15,12,5.2,1,1,1,1,1,1
918,Exist14,1,1,0.15,12,30,1,1,1,1,1,1
919,Exist14,1,1,0.15,14,5.2,1,1,1,1,1,1
920,Exist14,1,1,0.15,14,30,1,1,1,1,1,1
921,Exist14,1,1,0.15,15,5.2,1,1,1,1,1,1
922,Exist14,1,1,0.15,15,30,1,1,1,1,1,1
923,Exist14,1,1,0.15,18,5.2,1,1,1,1,1,1
924,Exist14,1,1,0.15,18,30,1,1,1,1,1,1
925,Exist14,1,1,0.09,5,5.2,1,1,1,1,1,1
926,Exist14,1,1,0.09,5,30,1,1,1,1,1,1
927,Exist14,1,1,0.09,7.5,5.2,1,1,1,1,1,1
928,Exist14,1,1,0.09,7.5,30,1,1,1,1,1,1
929,Exist14,1,1,0.09,10,5.2,1,1,1,1,1,1
930,Exist14,1,1,0.09,10,30,1,1,1,1,1,1
931,Exist14,1,1,0.09,12,5.2,1,1,1,1,1,1
932,Exist14,1,1,0.09,12,30,1,1,1,1,1,1
933,Exist14,1,1,0.09,14,5.2,1,1,1,1,1,1
934,Exist14,1,1,0.09,14,30,1,1,1,1,1,1
935,Exist14,1,1,0.09,15,5.2,1,1,1,1,1,1
936,Exist14,1,1,0.09,15,30,1,1,1,1,1,1
937,Exist14,1,1,0.09,18,5.2,1,1,1,1,1,1
938,Exist14,1,1,0.09,18,30,1,1,1,1,1,1
939,Exist14,1,1,0.123,5,5.2,1,1,1,1,1,1
940,Exist14,1,1,0.123,5,30,1,1,1,1,1,1
941,Exist14,1,1,0.123,7.5,5.2,1,1,1,1,1,1
942,Exist14,1,1,0.123,7.5,30,1,1,1,1,1,1
943,Exist14,1,1,0.123,10,5.2,1,1,1,1,1,1
944,Exist14,1,1,0.123,10,30,1,1,1,1,1,1
945,Exist14,1,1,0.123,12,5.2,1,1,1,1,1,1
946,Exist14,1,1,0.123,12,30,1,1,1,1,1,1
947,Exist14,1,1,0.123,14,5.2,1,1,1,1,1,1
948,Exist14,1,1,0.123,14,30,1,1,1,1,1,1
949,Exist14,1,1,0.123,15,5.2,1,1,1,1,1,1
950,Exist14,1,1,0.123,15,30,1,1,1,1,1,1
951,Exist14,1,1,0.123,18,5.2,1,1,1,1,1,1
952,Exist14,1,1,0.123,18,30,1,1,1,1,1,1
953,Exist14,1,1,0.0738,5,5.2,1,1,1,1,1,1
954,Exist14,1,1,0.0738,5,30,1,1,1,1,1,1
955,Exist14,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
956,Exist14,1,1,0.0738,7.5,30,1,1,1,1,1,1
957,Exist14,1,1,0.0738,10,5.2,1,1,1,1,1,1
958,Exist14,1,1,0.0738,10,30,1,1,1,1,1,1
959,Exist14,1,1,0.0738,12,5.2,1,1,1,1,1,1
960,Exist14,1,1,0.0738,12,30,1,1,1,1,1,1
961,Exist14,1,1,0.0738,14,5.2,1,1,1,1,1,1
962,Exist14,1,1,0.0738,14,30,1,1,1,1,1,1
963,Exist14,1,1,0.0738,15,5.2,1,1,1,1,1,1
964,Exist14,1,1,0.0738,15,30,1,1,1,1,1,1
965,Exist14,1,1,0.0738,18,5.2,1,1,1,1,1,1
966,Exist14,1,1,0.0738,18,30,1,1,1,1,1,1
967,Exist14,1,1,0.063,5,5.2,1,1,1,1,1,1
968,Exist14,1,1,0.063,5,30,1,1,1,1,1,1
969,Exist14,1,1,0.063,7.5,5.2,1,1,1,1,1,1
970,Exist14,1,1,0.063,7.5,30,1,1,1,1,1,1
971,Exist14,1,1,0.063,10,5.2,1,1,1,1,1,1
972,Exist14,1,1,0.063,10,30,1,1,1,1,1,1
973,Exist14,1,1,0.063,12,5.2,1,1,1,1,1,1
974,Exist14,1,1,0.063,12,30,1,1,1,1,1,1
975,Exist14,1,1,0.063,14,5.2,1,1,1,1,1,1
976,Exist14,1,1,0.063,14,30,1,1,1,1,1,1
977,Exist14,1,1,0.063,15,5.2,1,1,1,1,1,1
978,Exist14,1,1,0.063,15,30,1,1,1,1,1,1
979,Exist14,1,1,0.063,18,5.2,1,1,1,1,1,1
980,Exist14,1,1,0.063,18,30,1,1,1,1,1,1
981,Exist15,1,1,0.15,5,5.2,1,1,1,1,1,1
982,Exist15,1,1,0.15,5,30,1,1,1,1,1,1
983,Exist15,1,1,0.15,7.5,5.2,1,1,1,1,1,1
984,Exist15,1,1,0.15,7.5,30,1,1,1,1,1,1
985,Exist15,1,1,0.15,10,5.2,1,1,1,1,1,1
986,Exist15,1,1,0.15,10,30,1,1,1,1,1,1
987,Exist15,1,1,0.15,12,5.2,1,1,1,1,1,1
988,Exist15,1,1,0.15,12,30,1,1,1,1,1,1
989,Exist15,1,1,0.15,14,5.2,1,1,1,1,1,1
990,Exist15,1,1,0.15,14,30,1,1,1,1,1,1
991,Exist15,1,1,0.15,15,5.2,1,1,1,1,1,1
992,Exist15,1,1,0.15,15,30,1,1,1,1,1,1
993,Exist15,1,1,0.15,18,5.2,1,1,1,1,1,1
994,Exist15,1,1,0.15,18,30,1,1,1,1,1,1
995,Exist15,1,1,0.09,5,5.2,1,1,1,1,1,1
996,Exist15,1,1,0.09,5,30,1,1,1,1,1,1
997,Exist15,1,1,0.09,7.5,5.2,1,1,1,1,1,1
998,Exist15,1,1,0.09,7.5,30,1,1,1,1,1,1
999,Exist15,1,1,0.09,10,5.2,1,1,1,1,1,1
1000,Exist15,1,1,0.09,10,30,1,1,1,1,1,1
1001,Exist15,1,1,0.09,12,5.2,1,1,1,1,1,1
1002,Exist15,1,1,0.09,12,30,1,1,1,1,1,1
1003,Exist15,1,1,0.09,14,5.2,1,1,1,1,1,1
1004,Exist15,1,1,0.09,14,30,1,1,1,1,1,1
1005,Exist15,1,1,0.09,15,5.2,1,1,1,1,1,1
1006,Exist15,1,1,0.09,15,30,1,1,1,1,1,1
1007,Exist15,1,1,0.09,18,5.2,1,1,1,1,1,1
1008,Exist15,1,1,0.09,18,30,1,1,1,1,1,1
1009,Exist15,1,1,0.123,5,5.2,1,1,1,1,1,1
1010,Exist15,1,1,0.123,5,30,1,1,1,1,1,1
1011,Exist15,1,1,0.123,7.5,5.2,1,1,1,1,1,1
1012,Exist15,1,1,0.123,7.5,30,1,1,1,1,1,1
1013,Exist15,1,1,0.123,10,5.2,1,1,1,1,1,1
1014,Exist15,1,1,0.123,10,30,1,1,1,1,1,1
1015,Exist15,1,1,0.123,12,5.2,1,1,1,1,1,1
1016,Exist15,1,1,0.123,12,30,1,1,1,1,1,1
1017,Exist15,1,1,0.123,14,5.2,1,1,1,1,1,1
1018,Exist15,1,1,0.123,14,30,1,1,1,1,1,1
1019,Exist15,1,1,0.123,15,5.2,1,1,1,1,1,1
1020,Exist15,1,1,0.123,15,30,1,1,1,1,1,1
1021,Exist15,1,1,0.123,18,5.2,1,1,1,1,1,1
1022,Exist15,1,1,0.123,18,30,1,1,1,1,1,1
1023,Exist15,1,1,0.0738,5,5.2,1,1,1,1,1,1
1024,Exist15,1,1,0.0738,5,30,1,1,1,1,1,1
1025,Exist15,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
1026,Exist15,1,1,0.0738,7.5,30,1,1,1,1,1,1
1027,Exist15,1,1,0.0738,10,5.2,1,1,1,1,1,1
1028,Exist15,1,1,0.0738,10,30,1,1,1,1,1,1
1029,Exist15,1,1,0.0738,12,5.2,1,1,1,1,1,1
1030,Exist15,1,1,0.0738,12,30,1,1,1,1,1,1
1031,Exist15,1,1,0.0738,14,5.2,1,1,1,1,1,1
1032,Exist15,1,1,0.0738,14,30,1,1,1,1,1,1
1033,Exist15,1,1,0.0738,15,5.2,1,1,1,1,1,1
1034,Exist15,1,1,0.0738,15,30,1,1,1,1,1,1
1035,Exist15,1,1,0.0738,18,5.2,1,1,1,1,1,1
1036,Exist15,1,1,0.0738,18,30,1,1,1,1,1,1
1037,Exist15,1,1,0.063,5,5.2,1,1,1,1,1,1
1038,Exist15,1,1,0.063,5,30,1,1,1,1,1,1
1039,Exist15,1,1,0.063,7.5,5.2,1,1,1,1,1,1
1040,Exist15,1,1,0.063,7.5,30,1,1,1,1,1,1
1041,Exist15,1,1,0.063,10,5.2,1,1,1,1,1,1
1042,Exist15,1,1,0.063,10,30,1,1,1,1,1,1
1043,Exist15,1,1,0.063,12,5.2,1,1,1,1,1,1
1044,Exist15,1,1,0.063,12,30,1,1,1,1,1,1
1045,Exist15,1,1,0.063,14,5.2,1,1,1,1,1,1
1046,Exist15,1,1,0.063,14,30,1,1,1,1,1,1
1047,Exist15,1,1,0.063,15,5.2,1,1,1,1,1,1
1048,Exist15,1,1,0.063,15,30,1,1,1,1,1,1
1049,Exist15,1,1,0.063,18,5.2,1,1,1,1,1,1
1050,Exist15,1,1,0.063,18,30,1,1,1,1,1,1
1051,Exist16,1,1,0.15,5,5.2,1,1,1,1,1,1
1052,Exist16,1,1,0.15,5,30,1,1,1,1,1,1
1053,Exist16,1,1,0.15,7.5,5.2,1,1,1,1,1,1
1054,Exist16,1,1,0.15,7.5,30,1,1,1,1,1,1
1055,Exist16,1,1,0.15,10,5.2,1,1,1,1,1,1
1056,Exist16,1,1,0.15,10,30,1,1,1,1,1,1
1057,Exist16,1,1,0.15,12,5.2,1,1,1,1,1,1
1058,Exist16,1,1,0.15,12,30,1,1,1,1,1,1
1059,Exist16,1,1,0.15,14,5.2,1,1,1,1,1,1
1060,Exist16,1,1,0.15,14,30,1,1,1,1,1,1
1061,Exist16,1,1,0.15,15,5.2,1,1,1,1,1,1
1062,Exist16,1,1,0.15,15,30,1,1,1,1,1,1
1063,Exist16,1,1,0.15,18,5.2,1,1,1,1,1,1
1064,Exist16,1,1,0.15,18,30,1,1,1,1,1,1
1065,Exist16,1,1,0.09,5,5.2,1,1,1,1,1,1
1066,Exist16,1,1,0.09,5,30,1,1,1,1,1,1
1067,Exist16,1,1,0.09,7.5,5.2,1,1,1,1,1,1
1068,Exist16,1,1,0.09,7.5,30,1,1,1,1,1,1
1069,Exist16,1,1,0.09,10,5.2,1,1,1,1,1,1
1070,Exist16,1,1,0.09,10,30,1,1,1,1,1,1
1071,Exist16,1,1,0.09,12,5.2,1,1,1,1,1,1
1072,Exist16,1,1,0.09,12,30,1,1,1,1,1,1
1073,Exist16,1,1,0.09,14,5.2,1,1,1,1,1,1
1074,Exist16,1,1,0.09,14,30,1,1,1,1,1,1
1075,Exist16,1,1,0.09,15,5.2,1,1,1,1,1,1
1076,Exist16,1,1,0.09,15,30,1,1,1,1,1,1
1077,Exist16,1,1,0.09,18,5.2,1,1,1,1,1,1
1078,Exist16,1,1,0.09,18,30,1,1,1,1,1,1
1079,Exist16,1,1,0.123,5,5.2,1,1,1,1,1,1
1080,Exist16,1,1,0.123,5,30,1,1,1,1,1,1
1081,Exist16,1,1,0.123,7.5,5.2,1,1,1,1,1,1
1082,Exist16,1,1,0.123,7.5,30,1,1,1,1,1,1
1083,Exist16,1,1,0.123,10,5.2,1,1,1,1,1,1
1084,Exist16,1,1,0.123,10,30,1,1,1,1,1,1
1085,Exist16,1,1,0.123,12,5.2,1,1,1,1,1,1
1086,Exist16,1,1,0.123,12,30,1,1,1,1,1,1
1087,Exist16,1,1,0.123,14,5.2,1,1,1,1,1,1
1088,Exist16,1,1,0.123,14,30,1,1,1,1,1,1
1089,Exist16,1,1,0.123,15,5.2,1,1,1,1,1,1
1090,Exist16,1,1,0.123,15,30,1,1,1,1,1,1
1091,Exist16,1,1,0.123,18,5.2,1,1,1,1,1,1
1092,Exist16,1,1,0.123,18,30,1,1,1,1,1,1
1093,Exist16,1,1,0.0738,5,5.2,1,1,1,1,1,1
1094,Exist16,1,1,0.0738,5,30,1,1,1,1,1,1
1095,Exist16,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
1096,Exist16,1,1,0.0738,7.5,30,1,1,1,1,1,1
1097,Exist16,1,1,0.0738,10,5.2,1,1,1,1,1,1
1098,Exist16,1,1,0.0738,10,30,1,1,1,1,1,1
1099,Exist16,1,1,0.0738,12,5.2,1,1,1,1,1,1
1100,Exist16,1,1,0.0738,12,30,1,1,1,1,1,1
1101,Exist16,1,1,0.0738,14,5.2,1,1,1,1,1,1
1102,Exist16,1,1,0.0738,14,30,1,1,1,1,1,1
1103,Exist16,1,1,0.0738,15,5.2,1,1,1,1,1,1
1104,Exist16,1,1,0.0738,15,30,1,1,1,1,1,1
1105,Exist16,1,1,0.0738,18,5.2,1,1,1,1,1,1
1106,Exist16,1,1,0.0738,18,30,1,1,1,1,1,1
1107,Exist16,1,1,0.063,5,5.2,1,1,1,1,1,1
1108,Exist16,1,1,0.063,5,30,1,1,1,1,1,1
1109,Exist16,1,1,0.063,7.5,5.2,1,1,1,1,1,1
1110,Exist16,1,1,0.063,7.5,30,1,1,1,1,1,1
1111,Exist16,1,1,0.063,10,5.2,1,1,1,1,1,1
1112,Exist16,1,1,0.063,10,30,1,1,1,1,1,1
1113,Exist16,1,1,0.063,12,5.2,1,1,1,1,1,1
1114,Exist16,1,1,0.063,12,30,1,1,1,1,1,1
1115,Exist16,1,1,0.063,14,5.2,1,1,1,1,1,1
1116,Exist16,1,1,0.063,14,30,1,1,1,1,1,1
1117,Exist16,1,1,0.063,15,5.2,1,1,1,1,1,1
1118,Exist16,1,1,0.063,15,30,1,1,1,1,1,1
1119,Exist16,1,1,0.063,18,5.2,1,1,1,1,1,1
1120,Exist16,1,1,0.063,18,30,1,1,1,1,1,1
1121,Exist17,1,1,0.15,5,5.2,1,1,1,1,1,1
1122,Exist17,1,1,0.15,5,30,1,1,1,1,1,1
1123,Exist17,1,1,0.15,7.5,5.2,1,1,1,1,1,1
1124,Exist17,1,1,0.15,7.5,30,1,1,1,1,1,1
1125,Exist17,1,1,0.15,10,5.2,1,1,1,1,1,1
1126,Exist17,1,1,0.15,10,30,1,1,1,1,1,1
1127,Exist17,1,1,0.15,12,5.2,1,1,1,1,1,1
1128,Exist17,1,1,0.15,12,30,1,1,1,1,1,1
1129,Exist17,1,1,0.15,14,5.2,1,1,1,1,1,1
1130,Exist17,1,1,0.15,14,30,1,1,1,1,1,1
1131,Exist17,1,1,0.15,15,5.2,1,1,1,1,1,1
1132,Exist17,1,1,0.15,15,30,1,1,1,1,1,1
1133,Exist17,1,1,0.15,18,5.2,1,1,1,1,1,1
1134,Exist17,1,1,0.15,18,30,1,1,1,1,1,1
1135,Exist17,1,1,0.09,5,5.2,1,1,1,1,1,1
1136,Exist17,1,1,0.09,5,30,1,1,1,1,1,1
1137,Exist17,1,1,0.09,7.5,5.2,1,1,1,1,1,1
1138,Exist17,1,1,0.09,7.5,30,1,1,1,1,1,1
1139,Exist17,1,1,0.09,10,5.2,1,1,1,1,1,1
1140,Exist17,1,1,0.09,10,30,1,1,1,1,1,1
1141,Exist17,1,1,0.09,12,5.2,1,1,1,1,1,1
1142,Exist17,1,1,0.09,12,30,1,1,1,1,1,1
1143,Exist17,1,1,0.09,14,5.2,1,1,1,1,1,1
1144,Exist17,1,1,0.09,14,30,1,1,1,1,1,1
1145,Exist17,1,1,0.09,15,5.2,1,1,1,1,1,1
1146,Exist17,1,1,0.09,15,30,1,1,1,1,1,1
1147,Exist17,1,1,0.09,18,5.2,1,1,1,1,1,1
1148,Exist17,1,1,0.09,18,30,1,1,1,1,1,1
1149,Exist17,1,1,0.123,5,5.2,1,1,1,1,1,1
1150,Exist17,1,1,0.123,5,30,1,1,1,1,1,1
1151,Exist17,1,1,0.123,7.5,5.2,1,1,1,1,1,1
1152,Exist17,1,1,0.123,7.5,30,1,1,1,1,1,1
1153,Exist17,1,1,0.123,10,5.2,1,1,1,1,1,1
1154,Exist17,1,1,0.123,10,30,1,1,1,1,1,1
1155,Exist17,1,1,0.123,12,5.2,1,1,1,1,1,1
1156,Exist17,1,1,0.123,12,30,1,1,1,1,1,1
1157,Exist17,1,1,0.123,14,5.2,1,1,1,1,1,1
1158,Exist17,1,1,0.123,14,30,1,1,1,1,1,1
1159,Exist17,1,1,0.123,15,5.2,1,1,1,1,1,1
1160,Exist17,1,1,0.123,15,30,1,1,1,1,1,1
1161,Exist17,1,1,0.123,18,5.2,1,1,1,1,1,1
1162,Exist17,1,1,0.123,18,30,1,1,1,1,1,1
1163,Exist17,1,1,0.0738,5,5.2,1,1,1,1,1,1
1164,Exist17,1,1,0.0738,5,30,1,1,1,1,1,1
1165,Exist17,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
1166,Exist17,1,1,0.0738,7.5,30,1,1,1,1,1,1
1167,Exist17,1,1,0.0738,10,5.2,1,1,1,1,1,1
1168,Exist17,1,1,0.0738,10,30,1,1,1,1,1,1
1169,Exist17,1,1,0.0738,12,5.2,1,1,1,1,1,1
1170,Exist17,1,1,0.0738,12,30,1,1,1,1,1,1
1171,Exist17,1,1,0.0738,14,5.2,1,1,1,1,1,1
1172,Exist17,1,1,0.0738,14,30,1,1,1,1,1,1
1173,Exist17,1,1,0.0738,15,5.2,1,1,1,1,1,1
1174,Exist17,1,1,0.0738,15,30,1,1,1,1,1,1
1175,Exist17,1,1,0.0738,18,5.2,1,1,1,1,1,1
1176,Exist17,1,1,0.0738,18,30,1,1,1,1,1,1
1177,Exist17,1,1,0.063,5,5.2,1,1,1,1,1,1
1178,Exist17,1,1,0.063,5,30,1,1,1,1,1,1
1179,Exist17,1,1,0.063,7.5,5.2,1,1,1,1,1,1
1180,Exist17,1,1,0.063,7.5,30,1,1,1,1,1,1
1181,Exist17,1,1,0.063,10,5.2,1,1,1,1,1,1
1182,Exist17,1,1,0.063,10,30,1,1,1,1,1,1
1183,Exist17,1,1,0.063,12,5.2,1,1,1,1,1,1
1184,Exist17,1,1,0.063,12,30,1,1,1,1,1,1
1185,Exist17,1,1,0.063,14,5.2,1,1,1,1,1,1
1186,Exist17,1,1,0.063,14,30,1,1,1,1,1,1
1187,Exist17,1,1,0.063,15,5.2,1,1,1,1,1,1
1188,Exist17,1,1,0.063,15,30,1,1,1,1,1,1
1189,Exist17,1,1,0.063,18,5.2,1,1,1,1,1,1
1190,Exist17,1,1,0.063,18,30,1,1,1,1,1,1
1191,Exist18,1,1,0.15,5,5.2,1,1,1,1,1,1
1192,Exist18,1,1,0.15,5,30,1,1,1,1,1,1
1193,Exist18,1,1,0.15,7.5,5.2,1,1,1,1,1,1
1194,Exist18,1,1,0.15,7.5,30,1,1,1,1,1,1
1195,Exist18,1,1,0.15,10,5.2,1,1,1,1,1,1
1196,Exist18,1,1,0.15,10,30,1,1,1,1,1,1
1197,Exist18,1,1,0.15,12,5.2,1,1,1,1,1,1
1198,Exist18,1,1,0.15,12,30,1,1,1,1,1,1
1199,Exist18,1,1,0.15,14,5.2,1,1,1,1,1,1
1200,Exist18,1,1,0.15,14,30,1,1,1,1,1,1
1201,Exist18,1,1,0.15,15,5.2,1,1,1,1,1,1
1202,Exist18,1,1,0.15,15,30,1,1,1,1,1,1
1203,Exist18,1,1,0.15,18,5.2,1,1,1,1,1,1
1204,Exist18,1,1,0.15,18,30,1,1,1,1,1,1
1205,Exist18,1,1,0.09,5,5.2,1,1,1,1,1,1
1206,Exist18,1,1,0.09,5,30,1,1,1,1,1,1
1207,Exist18,1,1,0.09,7.5,5.2,1,1,1,1,1,1
1208,Exist18,1,1,0.09,7.5,30,1,1,1,1,1,1
1209,Exist18,1,1,0.09,10,5.2,1,1,1,1,1,1
1210,Exist18,1,1,0.09,10,30,1,1,1,1,1,1
1211,Exist18,1,1,0.09,12,5.2,1,1,1,1,1,1
1212,Exist18,1,1,0.09,12,30,1,1,1,1,1,1
1213,Exist18,1,1,0.09,14,5.2,1,1,1,1,1,1
1214,Exist18,1,1,0.09,14,30,1,1,1,1,1,1
1215,Exist18,1,1,0.09,15,5.2,1,1,1,1,1,1
1216,Exist18,1,1,0.09,15,30,1,1,1,1,1,1
1217,Exist18,1,1,0.09,18,5.2,1,1,1,1,1,1
1218,Exist18,1,1,0.09,18,30,1,1,1,1,1,1
1219,Exist18,1,1,0.123,5,5.2,1,1,1,1,1,1
1220,Exist18,1,1,0.123,5,30,1,1,1,1,1,1
1221,Exist18,1,1,0.123,7.5,5.2,1,1,1,1,1,1
1222,Exist18,1,1,0.123,7.5,30,1,1,1,1,1,1
1223,Exist18,1,1,0.123,10,5.2,1,1,1,1,1,1
1224,Exist18,1,1,0.123,10,30,1,1,1,1,1,1
1225,Exist18,1,1,0.123,12,5.2,1,1,1,1,1,1
1226,Exist18,1,1,0.123,12,30,1,1,1,1,1,1
1227,Exist18,1,1,0.123,14,5.2,1,1,1,1,1,1
1228,Exist18,1,1,0.123,14,30,1,1,1,1,1,1
1229,Exist18,1,1,0.123,15,5.2,1,1,1,1,1,1
1230,Exist18,1,1,0.123,15,30,1,1,1,1,1,1
1231,Exist18,1,1,0.123,18,5.2,1,1,1,1,1,1
1232,Exist18,1,1,0.123,18,30,1,1,1,1,1,1
1233,Exist18,1,1,0.0738,5,5.2,1,1,1,1,1,1
1234,Exist18,1,1,0.0738,5,30,1,1,1,1,1,1
1235,Exist18,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
1236,Exist18,1,1,0.0738,7.5,30,1,1,1,1,1,1
1237,Exist18,1,1,0.0738,10,5.2,1,1,1,1,1,1
1238,Exist18,1,1,0.0738,10,30,1,1,1,1,1,1
1239,Exist18,1,1,0.0738,12,5.2,1,1,1,1,1,1
1240,Exist18,1,1,0.0738,12,30,1,1,1,1,1,1
1241,Exist18,1,1,0.0738,14,5.2,1,1,1,1,1,1
1242,Exist18,1,1,0.0738,14,30,1,1,1,1,1,1
1243,Exist18,1,1,0.0738,15,5.2,1,1,1,1,1,1
1244,Exist18,1,1,0.0738,15,30,1,1,1,1,1,1
1245,Exist18,1,1,0.0738,18,5.2,1,1,1,1,1,1
1246,Exist18,1,1,0.0738,18,30,1,1,1,1,1,1
1247,Exist18,1,1,0.063,5,5.2,1,1,1,1,1,1
1248,Exist18,1,1,0.063,5,30,1,1,1,1,1,1
1249,Exist18,1,1,0.063,7.5,5.2,1,1,1,1,1,1
1250,Exist18,1,1,0.063,7.5,30,1,1,1,1,1,1
1251,Exist18,1,1,0.063,10,5.2,1,1,1,1,1,1
1252,Exist18,1,1,0.063,10,30,1,1,1,1,1,1
1253,Exist18,1,1,0.063,12,5.2,1,1,1,1,1,1
1254,Exist18,1,1,0.063,12,30,1,1,1,1,1,1
1255,Exist18,1,1,0.063,14,5.2,1,1,1,1,1,1
1256,Exist18,1,1,0.063,14,30,1,1,1,1,1,1
1257,Exist18,1,1,0.063,15,5.2,1,1,1,1,1,1
1258,Exist18,1,1,0.063,15,30,1,1,1,1,1,1
1259,Exist18,1,1,0.063,18,5.2,1,1,1,1,1,1
1260,Exist18,1,1,0.063,18,30,1,1,1,1,1,1
1261,Exist19,1,1,0.15,5,5.2,1,1,1,1,1,1
1262,Exist19,1,1,0.15,5,30,1,1,1,1,1,1
1263,Exist19,1,1,0.15,7.5,5.2,1,1,1,1,1,1
1264,Exist19,1,1,0.15,7.5,30,1,1,1,1,1,1
1265,Exist19,1,1,0.15,10,5.2,1,1,1,1,1,1
1266,Exist19,1,1,0.15,10,30,1,1,1,1,1,1
1267,Exist19,1,1,0.15,12,5.2,1,1,1,1,1,1
1268,Exist19,1,1,0.15,12,30,1,1,1,1,1,1
